porosity,hydraulic_conductivity,transmissivity,specific_yield,storage_coefficient,dtw_decadal_avg,thickness,transmissivity_to_porosity_ratio,distance_to_nearest_isr_km,nearest_isr_injection_rate,well_depth,month,year,vulnerability_proxy,aquifer_type,season,__target_tds__,__target_class__,__sample_id__,__well_id__,__sampled_at__,__synthetic__
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,85.05333737743736,9,2024,0.00047619045532879895,schist,monsoon,856.0500000000001,marginal,00a22891-68be-4e7d-9fe1-01ae89919f47,57f43784-a3ab-4570-9f73-e4b5e41a7ea9,2024-09-26,True
,,,,,,,,,,32.83562833919818,9,2024,0.00021276595092802189,unknown,monsoon,652.7539052353651,marginal,0d851683-c8a3-49e9-8f91-333900c545e3,6d1b25a8-250d-40a3-9dd4-5237b6f50249,2024-09-27,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,147.41587398021989,10,2024,0.00021276595092802189,basement_gneissic_complex,post_monsoon,449.15,safe,7c71ebaa-2b5b-4936-8f35-0288a835b6f5,64e9a879-ec21-4e90-836f-f1ab6897d20e,2024-10-01,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,70.70613177448529,10,2024,0.00021276595092802189,basement_gneissic_complex,post_monsoon,664.878086430645,marginal,bf68f03f-4b9d-4db0-8a08-ec3f1e179ffa,f751f8dc-deec-44ba-bce6-ff62841fe2c3,2024-10-01,True
0.02,0.02,-60.0,-0.75,,7.5,-17.5,-2999.850007499625,,,49.82900772298313,10,2024,-0.0003333333322222224,quartzite,post_monsoon,618.8000000000001,marginal,bf16742b-e456-4a2f-95d5-648e496278b7,40815bc3-b3bf-42b7-88cc-ff751200abe1,2024-10-04,True
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,49.31208086815722,10,2024,6.779660858374034e-05,alluvium,post_monsoon,798.3807919231094,marginal,e31d13f0-d634-417a-b15c-b3bf58aab262,cc5cad1d-6289-4548-aad2-52dcc770220e,2024-10-06,True
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,85.05333737743736,10,2024,0.00047619045532879895,schist,post_monsoon,824.3013095572552,marginal,ce51ab76-d4bc-4a84-ac26-e9b0d1e3628c,57f43784-a3ab-4570-9f73-e4b5e41a7ea9,2024-10-12,True
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,119.9019267507536,10,2024,0.00047619045532879895,schist,post_monsoon,966.159929806105,marginal,2fbd49fd-8e5a-4cc5-a302-67bf1383d5da,6f6815ac-564b-4c4e-aa04-a48d265fc57a,2024-10-13,True
,,,,,,,,,,32.202721757834254,10,2024,0.00021276595092802189,unknown,post_monsoon,1000.0,marginal,60af594f-faa8-4c07-a219-5dce7816332c,648afa57-b7de-4aa7-bca6-e3a94e00b652,2024-10-13,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,60.655564365703285,10,2024,0.00021276595092802189,basement_gneissic_complex,post_monsoon,501.15,marginal,cbfedc8b-f3c3-47ad-81c3-dc3c61af17b0,dc8d8cf3-fa1e-428b-9670-b0263fdd6d4f,2024-10-18,True
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,42.17550132909616,10,2024,-0.001025641057725183,gneiss,post_monsoon,261.95,safe,96057396-7a4a-4b71-bf83-b8144752fcb3,f9fc23ed-5645-45b7-9493-a53be55867ac,2024-10-24,True
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,73.03270930637572,10,2024,-0.001025641057725183,gneiss,post_monsoon,301.6,safe,a0c41fd8-abbe-4a62-9c67-10becdf4a266,30d869d0-7e96-4659-b910-759981d4db2e,2024-10-26,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,69.40541542350586,10,2024,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1056.5555015743894,unsafe,6d01b64c-6838-47b6-8a0e-49faae6eee33,3691e73e-b97a-4e8f-8a84-c2b863d2cf99,2024-10-26,True
,,,,,,,,,,44.11521872808593,10,2024,0.00021276595092802189,unknown,post_monsoon,1143.35,unsafe,1f6e5de4-4020-4624-9a2d-7976b540bc64,652fcefe-866b-4d46-a58a-521713299ef6,2024-10-28,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,67.13206806996834,10,2024,0.00021276595092802189,basement_gneissic_complex,post_monsoon,973.3652916281716,unsafe,d484abdd-965a-41d1-b5dd-686b0f2051b7,c5dc8fff-3395-4801-aa4d-5e316daa9fed,2024-10-28,True
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,41.63709602820576,10,2024,0.00047619045532879895,schist,post_monsoon,1053.354301667736,unsafe,1a4a7d86-80ef-4f04-b480-66fad236a26a,a001fa42-2c20-409f-80b2-fb9f611716c2,2024-10-29,True
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,73.03270930637572,11,2024,-0.001025641057725183,gneiss,post_monsoon,960.0440662904994,marginal,432ad1c4-953d-4439-84a4-2a6961209e17,30d869d0-7e96-4659-b910-759981d4db2e,2024-11-05,True
,,,,,,,,,,31.499338352682564,11,2024,0.00021276595092802189,unknown,post_monsoon,1357.2,unsafe,69363805-55e0-4f9e-8e54-1efbca4dc663,dcde4e48-9bfe-4482-b4a0-0bd15f8ba324,2024-11-06,True
,,,,,,,,,,31.99146959970369,11,2024,0.00021276595092802189,unknown,post_monsoon,310.05,safe,6e6e0d17-8499-4818-9298-85f3e861b143,b68032a7-dee2-4d72-9244-e05b32255bb4,2024-11-07,True
,,,,,,,,,,8.18038730422954,11,2024,0.00021276595092802189,unknown,post_monsoon,1305.2,unsafe,e7907e03-cf38-4fec-b066-eca42794741c,f06aee42-9f30-4245-8f72-2074743ef54f,2024-11-08,True
,,,,,,,,,,47.53928219460944,11,2024,0.00021276595092802189,unknown,post_monsoon,500.0,safe,72ebd70a-73ca-41dd-927d-221eded2f30b,daed3608-0c5c-43b2-9f7c-5a90a2b02078,2024-11-10,True
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,41.63709602820576,11,2024,0.00047619045532879895,schist,post_monsoon,809.9692822214379,marginal,5ab73f3f-76cd-4f8f-8507-7fb4d58b99fc,a001fa42-2c20-409f-80b2-fb9f611716c2,2024-11-13,True
,,,,,,,,,,31.499338352682564,11,2024,0.00021276595092802189,unknown,post_monsoon,960.7,marginal,4f141b15-5bd2-4cbb-abc3-4c5bc8032174,dcde4e48-9bfe-4482-b4a0-0bd15f8ba324,2024-11-14,True
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,18.699415573310738,11,2024,0.00047619045532879895,schist,post_monsoon,272.35,safe,d6142796-5c39-4660-9eb3-c65f672b776b,3ba5a000-bf7f-4630-a509-ccaa3157c105,2024-11-16,True
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,29.29507522134405,11,2024,6.779660858374034e-05,alluvium,post_monsoon,1450.8014660103777,unsafe,5bc5591a-f6de-49d5-9dd5-97ba79dcaf19,3b9664bc-cdd3-4f31-b0a5-7a53c1df71a9,2024-11-16,True
0.08,0.3,101.0,-0.5,,-2.5,127.5,1262.4842189472631,,,82.1254670540126,11,2024,0.00019801979605921005,basalt,post_monsoon,372.45,safe,945923d8-f8e8-4ff0-8b83-0e80323c3531,11160c85-4116-4c83-8aad-49079aa7d43c,2024-11-19,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,30.31385639904408,11,2024,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1227.5168946832932,unsafe,5acc8270-944f-4aed-818a-a3cfc4db96d1,9c6a565a-7405-480b-9ebf-1b7ffeca1538,2024-11-25,True
,,,,,,,,,,65.37826904868949,11,2024,0.00021276595092802189,unknown,post_monsoon,998.7096015561268,marginal,e66835b5-5f4f-4809-bfde-0dcb22bda44c,0496f12c-6015-4b08-bffb-0e74b01e076e,2024-11-26,True
,,,,,,,,,,66.98028634064111,11,2024,0.00021276595092802189,unknown,post_monsoon,893.4714938990223,marginal,05221bf8-9659-4531-82f7-fccc299e3cef,668f55bf-5aae-45a4-895d-d93ee3800a3f,2024-11-27,True
,,,,,,,,,,5.0,11,2024,0.00021276595092802189,unknown,post_monsoon,853.626627489153,marginal,01873c0a-7ffb-4fc9-bce3-c7e3d0d2c0b7,e87e890c-995c-42c1-8aea-f38a2dc087b8,2024-11-27,True
,,,,,,,,,,79.05452840443213,11,2024,0.00021276595092802189,unknown,post_monsoon,1035.847887598969,unsafe,d18384d8-25d4-4468-a673-836c36e9d5cc,35e9043b-68bd-4cf2-9df9-878a0773917f,2024-11-28,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,30.31385639904408,12,2024,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1340.253894313128,unsafe,98ecf95c-0188-4e68-9406-a96fe392cda2,9c6a565a-7405-480b-9ebf-1b7ffeca1538,2024-12-01,True
,,,,,,,,,,55.77627340750844,12,2024,0.00021276595092802189,unknown,post_monsoon,500.0,safe,8298a78e-e8cf-4d37-9848-fc255b846e84,d6cf5902-872e-4a60-8294-0f37814d0e1f,2024-12-08,True
,,,,,,,,,,65.37826904868949,12,2024,0.00021276595092802189,unknown,post_monsoon,879.835854411909,marginal,9db67d51-e827-4d85-ba9f-5eac1b550829,0496f12c-6015-4b08-bffb-0e74b01e076e,2024-12-15,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,52.81933117580928,12,2024,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1299.0752270553005,unsafe,b0b69dc9-5264-44f8-8395-5eaa3f0d315c,de7d52e2-b0f7-4bf1-9e4b-16880c70e68f,2024-12-16,True
0.08,0.3,101.0,-0.5,,-2.5,127.5,1262.4842189472631,,,82.1254670540126,12,2024,0.00019801979605921005,basalt,post_monsoon,1207.0547873063306,unsafe,7ff96c15-c374-49ab-bad8-9ada88ada3de,11160c85-4116-4c83-8aad-49079aa7d43c,2024-12-16,True
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,29.53262756377375,12,2024,-0.001025641057725183,gneiss,post_monsoon,848.314801189647,marginal,8e1d8d35-980b-442e-a3e1-f4443b9e2d08,e1d26396-c679-44f3-ba30-b90b44e83050,2024-12-19,True
,,,,,,,,,,100.7756272572131,12,2024,0.00021276595092802189,unknown,post_monsoon,924.014235484154,marginal,9f10ff65-482e-46ee-8368-4a23f7074ee4,34113eae-c7b6-4c37-bd5c-3c083938f6e9,2024-12-20,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,52.81933117580928,12,2024,0.00021276595092802189,basement_gneissic_complex,post_monsoon,820.3917914695658,marginal,da229acc-3337-4a29-ac62-32148746f328,de7d52e2-b0f7-4bf1-9e4b-16880c70e68f,2024-12-24,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,52.81933117580928,12,2024,0.00021276595092802189,basement_gneissic_complex,post_monsoon,158.6,safe,2da05f35-3601-4e93-8025-6a9c8c351e3f,de7d52e2-b0f7-4bf1-9e4b-16880c70e68f,2024-12-25,True
,,,,,,,,,,8.18038730422954,12,2024,0.00021276595092802189,unknown,post_monsoon,1162.2664495236074,unsafe,d753c1e1-7623-49e4-9cae-c4887e6d9d0f,f06aee42-9f30-4245-8f72-2074743ef54f,2024-12-31,True
,,,,,,,,,,5.0,1,2025,0.00021276595092802189,unknown,post_monsoon,525.85,marginal,dc89eb3f-a18a-41db-a0a3-cd276c62f20c,e87e890c-995c-42c1-8aea-f38a2dc087b8,2025-01-02,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,98.97684893358196,1,2025,0.00021276595092802189,basement_gneissic_complex,post_monsoon,197.6,safe,88e6de57-9032-405a-9c22-82ab2b35509e,c3b9a71c-8b09-4dad-a497-9db74f001ca9,2025-01-05,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,53.8368732639711,1,2025,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1000.0,marginal,950aa5b8-19e7-49e2-a016-b26e7a1d6a5c,a2079208-6267-4e1d-b9af-8ac057a0362e,2025-01-07,True
,,,,,,,,,,72.43228299827989,1,2025,0.00021276595092802189,unknown,post_monsoon,319.8,safe,b956ab18-5334-4278-aaa7-3906a21570b7,af00e720-4d60-406c-8ada-4a07211cfe02,2025-01-10,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,53.8368732639711,1,2025,0.00021276595092802189,basement_gneissic_complex,post_monsoon,978.2513839029496,unsafe,5608ad27-09f7-42a1-b9a1-8fd75c7cccd5,a2079208-6267-4e1d-b9af-8ac057a0362e,2025-01-11,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,48.65512337881831,1,2025,0.00021276595092802189,basement_gneissic_complex,post_monsoon,991.7410288282348,marginal,dbb0d29b-3750-4f20-bbe4-e08a26be4b36,891ef6ea-c585-413b-b4fd-5e042e36f12c,2025-01-11,True
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,18.699415573310738,1,2025,0.00047619045532879895,schist,post_monsoon,1009.540032485868,unsafe,4b022da9-5217-4fc4-8f3b-f7af88d981ba,3ba5a000-bf7f-4630-a509-ccaa3157c105,2025-01-11,True
,,,,,,,,,,48.30570590532696,1,2025,0.00021276595092802189,unknown,post_monsoon,656.6047172588667,marginal,bfd33011-e26d-42fe-afad-b2f231c889d3,242218e6-b1db-4e69-8866-acb74ed4e11f,2025-01-11,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,48.65512337881831,1,2025,0.00021276595092802189,basement_gneissic_complex,post_monsoon,950.5953108716832,unsafe,ccdeb5c3-f5cd-4949-bab4-3ff33e5c3134,891ef6ea-c585-413b-b4fd-5e042e36f12c,2025-01-11,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,103.89908673658684,1,2025,0.00021276595092802189,basement_gneissic_complex,post_monsoon,897.3821809211412,unsafe,078fbc39-461c-42ac-b421-52ceea958bf0,c8bec346-cae7-4fce-83dd-6b113329d3e9,2025-01-17,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,98.97684893358196,1,2025,0.00021276595092802189,basement_gneissic_complex,post_monsoon,586.1260081578621,marginal,e1cc86b5-1c5c-4a6d-b5b6-eb1365d2384a,c3b9a71c-8b09-4dad-a497-9db74f001ca9,2025-01-18,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,60.655564365703285,1,2025,0.00021276595092802189,basement_gneissic_complex,post_monsoon,836.1024549319554,marginal,c4356002-4f4c-4e4b-b3dd-19d52eef69bf,dc8d8cf3-fa1e-428b-9670-b0263fdd6d4f,2025-01-23,True
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,85.14379703683143,1,2025,-0.00019999999800000007,sandstone,post_monsoon,1452.75,unsafe,fcf44a0c-d83a-4246-8ae0-d8dfcd06e4dd,014abaa9-0132-4461-ab41-a426d692213f,2025-01-24,True
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,15.875811164920265,1,2025,6.779660858374034e-05,alluvium,post_monsoon,716.3614742563076,marginal,bf2f0e7b-fe92-4e64-a9b5-aa9329376e66,ac175bfd-9072-4dcd-8f9f-c85af4212370,2025-01-25,True
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,85.20924412372187,1,2025,-0.00019999999800000007,sandstone,post_monsoon,886.6875736944262,marginal,6b5f1003-568d-4ab7-b6c3-03dbc2a370ad,f6011e96-4218-4546-8dca-c96c60423e27,2025-01-28,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,48.65512337881831,1,2025,0.00021276595092802189,basement_gneissic_complex,post_monsoon,1163.0465291496405,unsafe,f0ce736f-c1c0-4d87-a4e3-d35478881f72,891ef6ea-c585-413b-b4fd-5e042e36f12c,2025-01-28,True
,,,,,,,,,,32.202721757834254,1,2025,0.00021276595092802189,unknown,post_monsoon,1000.0,marginal,cb0d77ac-469f-488e-aac3-9f1d6771e505,648afa57-b7de-4aa7-bca6-e3a94e00b652,2025-01-29,True
,,,,,,,,,,32.202721757834254,1,2025,0.00021276595092802189,unknown,post_monsoon,820.1615897668977,marginal,b0f73d02-fc5d-4335-af0f-75ae2319c053,648afa57-b7de-4aa7-bca6-e3a94e00b652,2025-01-30,True
,,,,,,,,,,65.37826904868949,1,2025,0.00021276595092802189,unknown,post_monsoon,440.7,safe,a46949ad-8fde-479b-a8be-ddcdb92d029e,0496f12c-6015-4b08-bffb-0e74b01e076e,2025-01-31,True
,,,,,,,,,,66.59990051915295,2,2025,0.00021276595092802189,unknown,pre_monsoon,725.6867461649567,marginal,32b1657b-550e-4fbe-a1c7-a70af5a4165c,8c390bb5-891f-4864-8818-105b845a14b9,2025-02-01,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,35.61176714069022,2,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,321.1,safe,7d159550-12da-40bd-8151-06610a76c01c,a8dc8688-a75a-4ac0-abf3-439b7d369211,2025-02-01,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,147.41587398021989,2,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,524.8133420807301,marginal,4882c989-7c5e-4a0b-8667-2ec21614ef19,64e9a879-ec21-4e90-836f-f1ab6897d20e,2025-02-01,True
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,42.17550132909616,2,2025,-0.001025641057725183,gneiss,pre_monsoon,715.65,marginal,a97d12f2-b931-4a3c-bff3-0f94dc7806dc,f9fc23ed-5645-45b7-9493-a53be55867ac,2025-02-03,True
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,18.699415573310738,2,2025,0.00047619045532879895,schist,pre_monsoon,1030.268546552596,unsafe,227320ba-c376-4bee-bcc9-9ff454de101d,3ba5a000-bf7f-4630-a509-ccaa3157c105,2025-02-03,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,60.655564365703285,2,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,1317.9968091392814,unsafe,b3a95701-219f-4cf5-9a88-514c635297ed,dc8d8cf3-fa1e-428b-9670-b0263fdd6d4f,2025-02-03,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,103.89908673658684,2,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,1000.0,marginal,c4e0a2ef-e05b-44d7-a144-319c15e05b3d,c8bec346-cae7-4fce-83dd-6b113329d3e9,2025-02-04,True
,,,,,,,,,,5.0,2,2025,0.00021276595092802189,unknown,pre_monsoon,628.5500000000001,marginal,da1ca4e6-d489-4208-9611-24d5cf0650a0,e87e890c-995c-42c1-8aea-f38a2dc087b8,2025-02-04,True
,,,,,,,,,,24.337108370314475,2,2025,0.00021276595092802189,unknown,pre_monsoon,985.2626366689452,marginal,b3b2670d-fda6-4fb9-b2be-c678dd744214,0c18dc08-01a0-44a0-b715-bfaf770d177c,2025-02-07,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,35.61176714069022,2,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,500.0,safe,52c7fd6e-9f05-4e69-8b63-b8c6e316ca48,a8dc8688-a75a-4ac0-abf3-439b7d369211,2025-02-07,True
,,,,,,,,,,31.499338352682564,2,2025,0.00021276595092802189,unknown,pre_monsoon,440.7,safe,590bcd08-1ed1-40e4-8c89-bfb7b7ec0066,dcde4e48-9bfe-4482-b4a0-0bd15f8ba324,2025-02-10,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,30.31385639904408,2,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,464.75,safe,b14906f3-b3c7-4f14-bc18-3f691fdd8d9a,9c6a565a-7405-480b-9ebf-1b7ffeca1538,2025-02-12,True
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,73.03270930637572,2,2025,-0.001025641057725183,gneiss,pre_monsoon,126.75,safe,e526e4f1-1cbc-4c65-9744-a48eef81132a,30d869d0-7e96-4659-b910-759981d4db2e,2025-02-13,True
,,,,,,,,,,32.83562833919818,2,2025,0.00021276595092802189,unknown,pre_monsoon,662.8434291095472,marginal,6a2101cc-8e2e-485f-9025-0d22f1ad4b54,6d1b25a8-250d-40a3-9dd4-5237b6f50249,2025-02-22,True
0.04,0.1,-19.5,5.0,,-2.5,102.5,-487.48781280467983,,,73.03270930637572,2,2025,-0.001025641057725183,gneiss,pre_monsoon,500.0,safe,5c582829-91c3-4e0a-b6eb-4bb2d74098f6,30d869d0-7e96-4659-b910-759981d4db2e,2025-02-24,True
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,15.875811164920265,2,2025,6.779660858374034e-05,alluvium,pre_monsoon,682.5,marginal,4e9c9e93-29c6-43ea-91a8-f3169654ba9c,ac175bfd-9072-4dcd-8f9f-c85af4212370,2025-02-27,True
0.2,0.5,-100.0,3.0,,-2.5,240.0,-499.9975000124999,,,85.14379703683143,2,2025,-0.00019999999800000007,sandstone,pre_monsoon,625.3000000000001,marginal,fa5a59b2-f235-4366-84aa-aa3cf43874d1,014abaa9-0132-4461-ab41-a426d692213f,2025-02-28,True
,,,,,,,,,,71.9932268017031,3,2025,0.00021276595092802189,unknown,pre_monsoon,884.3149489140444,marginal,0b8eaf9b-7e7a-49e2-873a-eb6cebba9466,8350e023-7e7e-4ef9-8e73-e302d92fe8f9,2025-03-01,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,69.40541542350586,3,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,493.35,safe,a84c2c3f-87bb-4bf8-99ab-859fcc75e9ea,3691e73e-b97a-4e8f-8a84-c2b863d2cf99,2025-03-03,True
,,,,,,,,,,31.499338352682564,3,2025,0.00021276595092802189,unknown,pre_monsoon,159.25,safe,4e384b53-3df2-4438-af4a-a301d179e327,dcde4e48-9bfe-4482-b4a0-0bd15f8ba324,2025-03-04,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,69.40541542350586,3,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,1028.8278394351196,unsafe,532e9fb7-0736-40af-9dbe-b6f1784c2577,3691e73e-b97a-4e8f-8a84-c2b863d2cf99,2025-03-08,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,30.31385639904408,3,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,491.4,safe,ea0f6517-9ab4-4e04-a421-999544e82a2f,9c6a565a-7405-480b-9ebf-1b7ffeca1538,2025-03-11,True
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,29.29507522134405,3,2025,6.779660858374034e-05,alluvium,pre_monsoon,638.8811793827267,marginal,c3202852-87a5-4c31-a9df-b216c7794ef6,3b9664bc-cdd3-4f31-b0a5-7a53c1df71a9,2025-03-11,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,35.61176714069022,3,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,630.305601870088,marginal,d3ca323a-f45a-4d0f-8cb9-55a1f4f0123b,a8dc8688-a75a-4ac0-abf3-439b7d369211,2025-03-19,True
,,,,,,,,,,44.11521872808593,3,2025,0.00021276595092802189,unknown,pre_monsoon,313.95,safe,5e69588f-3aed-4763-b7ce-dff2a6f3ee0a,652fcefe-866b-4d46-a58a-521713299ef6,2025-03-28,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,62.16388523141609,3,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,992.643914463928,unsafe,eae4ac00-840f-4109-9d5e-069ace8379a0,8d116500-d331-4406-9973-b420d6ebba0a,2025-03-29,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,16.61826436834636,3,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,325.65000000000003,safe,df34d918-0faf-495d-b961-aa25cd775283,c2500876-fcbb-41d8-867c-cae559c70f9f,2025-03-31,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,68.03134387031507,4,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,250.25,safe,b193f9ba-70e1-4aff-86f5-0a760167efa9,a951db78-e00f-4b65-a378-9a55a969d377,2025-04-01,True
,,,,,,,,,,65.37826904868949,4,2025,0.00021276595092802189,unknown,pre_monsoon,1587.95,unsafe,8dfbabdb-7734-405e-a472-791f8a38d17e,0496f12c-6015-4b08-bffb-0e74b01e076e,2025-04-07,True
,,,,,,,,,,66.98028634064111,4,2025,0.00021276595092802189,unknown,pre_monsoon,1000.0,marginal,b2be5149-9fb6-4e6b-a158-8d05c54158ef,668f55bf-5aae-45a4-895d-d93ee3800a3f,2025-04-08,True
,,,,,,,,,,32.83562833919818,4,2025,0.00021276595092802189,unknown,pre_monsoon,763.75,marginal,062c0b7c-5633-4b72-b517-e22fbaafb6b7,6d1b25a8-250d-40a3-9dd4-5237b6f50249,2025-04-11,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,52.81933117580928,4,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,386.75,safe,d391501f-6590-4ea0-970b-dd07d4c86137,de7d52e2-b0f7-4bf1-9e4b-16880c70e68f,2025-04-12,True
0.3,5.0,295.0,8.0,,-2.5,-95.0,983.3300555664815,,,29.29507522134405,4,2025,6.779660858374034e-05,alluvium,pre_monsoon,583.0500000000001,marginal,d580b806-98f2-48cd-9c2c-afe9bae5e7e0,3b9664bc-cdd3-4f31-b0a5-7a53c1df71a9,2025-04-17,True
,,,,,,,,,,32.83562833919818,4,2025,0.00021276595092802189,unknown,pre_monsoon,358.15000000000003,safe,fb8b7dee-363d-429c-b891-fa4b075174c8,6d1b25a8-250d-40a3-9dd4-5237b6f50249,2025-04-20,True
,,,,,,,,,,66.59990051915295,4,2025,0.00021276595092802189,unknown,pre_monsoon,1036.686147953584,unsafe,929c8a91-e694-41fc-84cf-e599f57d39e9,8c390bb5-891f-4864-8818-105b845a14b9,2025-04-20,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,70.70613177448529,4,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,1000.0,marginal,31b63bee-76ec-4da5-8810-6818f870624b,f751f8dc-deec-44ba-bce6-ff62841fe2c3,2025-04-22,True
0.02,0.02,-60.0,-0.75,,7.5,-17.5,-2999.850007499625,,,49.82900772298313,4,2025,-0.0003333333322222224,quartzite,pre_monsoon,1409.0556517708242,unsafe,0a97782c-4692-4fd5-991f-ecced95a6c30,40815bc3-b3bf-42b7-88cc-ff751200abe1,2025-04-23,True
0.04,0.08,94.0,2.0,,-5.0,,2349.9412514687133,,,53.8368732639711,4,2025,0.00021276595092802189,basement_gneissic_complex,pre_monsoon,637.65,marginal,4c46bf3c-d45a-43c5-a67f-94a1dc2df558,a2079208-6267-4e1d-b9af-8ac057a0362e,2025-04-24,True
0.04,0.08,42.0,1.5,,7.5,-82.5,1049.9737506562335,,,41.63709602820576,4,2025,0.00047619045532879895,schist,pre_monsoon,582.2669860516623,marginal,9e3755ae-3d69-4d20-a546-7ee99679b376,a001fa42-2c20-409f-80b2-fb9f611716c2,2025-04-26,True
,,,,,,,,,,79.05452840443213,4,2025,0.00021276595092802189,unknown,pre_monsoon,605.8000000000001,marginal,c8593937-1fdb-4ec8-98fd-99fee427fe24,35e9043b-68bd-4cf2-9df9-878a0773917f,2025-04-27,True
