ph,ec_us_cm,tds_mg_l,uranium_ppb,nitrate_mg_l,fluoride_mg_l,chloride_mg_l,sulphate_mg_l,total_hardness,calcium_mg_l,magnesium_mg_l,sodium_mg_l,potassium_mg_l,bicarbonate_mg_l,carbonate_mg_l,phosphate_mg_l,arsenic_ppb,iron_ppm,do_mg_l,turbidity_ntu,sampled_at,well_index,well_name,latitude,longitude,synthetic
7.78,737.0,719.1079354719154,0.33,31.0,0.18,78.0,30.0,280.0,62.0,29.0,32.0,16.0,256.0,0.0,0.0,5.230868123854165,0.0,4.190369528580954,2.907175654428607,2023-03-02T00:00:00+00:00,46,SYN-WELL-0046,23.216344136936865,85.10177446249031,True
7.81,1478.0,1000.0,14.55,40.0,0.72,238.0,81.0,495.0,194.0,23.0,101.0,44.0,372.0,0.0,0.0,0.0,1.6020058295327466,4.917413352556094,0.4680799492918051,2023-10-14T00:00:00+00:00,30,SYN-WELL-0030,24.275097391145856,86.76314402497135,True
8.14,606.0,630.305601870088,3.35,6.0,0.29,85.0,16.0,165.0,50.0,16.0,68.0,8.0,171.0,0.0,0.0,5.219202028603853,0.4914581259991879,3.053940102151172,2.9810999239576477,2025-03-19T00:00:00+00:00,46,SYN-WELL-0046,23.216344136936865,85.10177446249031,True
7.63,659.0,620.8369883996162,2.88,19.0,0.34,103.0,24.0,250.0,80.0,11.0,28.0,5.0,165.0,0.0,0.0,16.263741827275656,0.5951845397808173,4.700957203887844,0.8156364291295648,2023-04-06T00:00:00+00:00,21,SYN-WELL-0021,23.379850253036224,84.94854575180389,True
7.97,1050.0,934.897884636982,0.93,22.0,0.59,89.0,59.0,380.0,112.0,33.0,46.0,39.0,445.0,0.0,0.0,0.0,0.0,10.03324252549207,3.417040578137592,2023-09-03T00:00:00+00:00,2,SYN-WELL-0002,24.704235321257485,87.29248032758792,True
8.11,660.0,546.8244508774949,0.33,27.0,0.61,60.0,4.0,250.0,68.0,17.0,38.0,6.0,317.0,0.0,0.0,4.178347970974133,0.03209876903526654,6.800279695398796,0.0,2025-04-30T00:00:00+00:00,38,SYN-WELL-0038,22.514451226617606,84.35512847308661,True
7.75,998.0,653.25,5.26,31.0,0.42,71.0,42.0,225.0,56.0,22.0,92.0,3.0,342.0,0.0,0.08,2.6419874018071936,0.7728484830930431,4.923485245991512,0.0,2025-08-14T00:00:00+00:00,23,SYN-WELL-0023,22.768788200528693,87.45301321414823,True
8.11,609.0,407.55,3.96,23.0,0.44,71.0,42.0,300.0,42.0,35.0,19.0,2.0,238.0,0.0,0.0,4.575297755650384,0.5858953861632534,4.298961534872913,8.390765930283568,2024-03-30T00:00:00+00:00,2,SYN-WELL-0002,24.704235321257485,87.29248032758792,True
7.82,962.0,623.35,0.35,5.0,0.62,121.0,58.0,350.0,86.0,35.0,31.0,4.0,268.0,0.0,0.16,5.165512918922631,0.0,5.32325988781842,0.0,2024-03-21T00:00:00+00:00,6,SYN-WELL-0006,23.55620521438419,86.83929961425514,True
8.24,2097.8886630677653,552.4893756249946,34.65447373174767,31.0,0.27,36.0,9.0,70.0,20.0,5.0,14.0,1.0,43.0,0.0,0.0,10.839831916377547,0.5949965416599569,5.634091353948551,3.501326501025414,2024-07-11T00:00:00+00:00,15,SYN-WELL-0015,23.887527902302985,84.3566600562992,True
7.25,2495.903133847579,1409.0556517708242,30.991689165955,42.0,0.61,96.0,41.0,305.0,56.0,35.0,78.0,21.0,201.0,0.0,0.04,4.508699718404864,0.7065911624847825,4.645674527137636,7.318059386411342,2025-04-23T00:00:00+00:00,9,SYN-WELL-0009,22.350855257375905,85.39429461121439,True
7.59,906.0,590.85,2.82,32.0,0.56,135.0,10.0,300.0,90.0,26.0,71.0,35.0,311.0,0.0,0.0,11.663557343272283,1.3486333987390897,6.354106552388033,7.15721650491829,2024-05-28T00:00:00+00:00,34,SYN-WELL-0034,22.02949225596851,85.4834345224325,True
7.39,1885.0,1225.25,0.0,28.0,0.53,259.0,96.0,540.0,104.0,66.0,150.0,44.0,549.0,0.0,0.11,3.294066047281105,0.0,3.683794517891264,6.679392819661405,2023-07-09T00:00:00+00:00,30,SYN-WELL-0030,24.275097391145856,86.76314402497135,True
7.18,1020.272186355707,863.7008845540279,33.23592099410597,4.0,0.0,21.0,12.0,80.0,14.0,12.0,5.0,0.0,61.0,0.0,0.19,1.8991793561522012,0.0,3.6749021850283174,4.711466058006141,2024-04-17T00:00:00+00:00,16,SYN-WELL-0016,23.907225062608948,85.87881925962363,True
7.88,1458.3231653609291,996.9792921764572,54.85842360750871,3.0,0.14,18.0,3.0,90.0,22.0,12.0,5.0,0.0,61.0,0.0,0.15,0.0,0.0,6.066351822690368,6.396013234147398,2023-10-06T00:00:00+00:00,4,SYN-WELL-0004,24.418078825192172,83.73792466767758,True
7.43,627.0,586.1260081578621,8.38,4.0,0.37,75.0,24.0,195.0,32.0,19.0,59.0,1.0,214.0,0.0,0.0,0.0,0.0,3.296444843584084,8.992352530424618,2025-01-18T00:00:00+00:00,3,SYN-WELL-0003,24.276977998072113,86.54276133512604,True
7.82,2008.0,1000.0,13.16,24.0,0.67,284.0,128.0,475.0,132.0,33.0,324.0,20.0,512.0,0.0,0.0,5.654688471555039,0.965696214445982,6.7122310551525715,5.200090375981493,2023-06-06T00:00:00+00:00,47,SYN-WELL-0047,22.25677471760635,84.64072568327563,True
7.6,1759.0,1143.3500000000001,1.94,22.0,0.67,192.0,141.0,495.0,78.0,61.0,165.0,6.0,488.0,0.0,0.0,16.324001730831057,0.0,5.3742948976855205,0.0,2024-10-28T00:00:00+00:00,17,SYN-WELL-0017,23.013825343219143,83.59675024088442,True
7.96,218.0,141.70000000000002,0.0,7.0,0.42,25.0,5.0,90.0,34.0,5.0,14.0,2.0,67.0,0.0,0.13,6.749412863715167,0.13615047794916457,2.1097634063090163,1.3858671753996132,2023-05-23T00:00:00+00:00,5,SYN-WELL-0005,24.682551608576887,87.83664393511091,True
7.91,659.0,556.5180328466079,7.35,31.0,0.85,21.0,30.0,305.0,96.0,19.0,22.0,19.0,342.0,0.0,0.14,8.120484124970076,1.4480568315040783,5.597098426009705,6.285480286888351,2025-11-30T00:00:00+00:00,35,SYN-WELL-0035,22.265167512714747,84.18104181974192,True
7.92,2265.338670483503,1340.253894313128,37.931604753894504,43.0,0.47,146.0,10.0,350.0,74.0,29.0,101.0,6.0,378.0,0.0,0.0,1.5218120499132697,0.4550487239835444,2.36673607573981,0.9916162651623832,2024-12-01T00:00:00+00:00,43,SYN-WELL-0043,23.283574291337686,84.75250488242649,True
7.77,554.0,500.0,2.27,2.0,0.23,71.0,35.0,265.0,64.0,29.0,12.0,0.0,171.0,0.0,0.0,2.5339996523579758,1.0774217713234966,6.64805161738019,9.980424557834574,2023-06-02T00:00:00+00:00,6,SYN-WELL-0006,23.55620521438419,86.83929961425514,True
8.03,878.0,575.25,7.43,25.0,0.57,121.0,14.0,350.0,66.0,34.0,40.0,11.0,329.0,0.0,0.05,9.907848929999574,0.0,4.952314207348928,3.247280687334274,2025-11-15T00:00:00+00:00,47,SYN-WELL-0047,22.25677471760635,84.64072568327563,True
8.09,1368.0,889.2,2.68,12.0,1.03,149.0,91.0,485.0,94.0,111.0,72.0,16.0,439.0,0.0,0.13,16.052161841738922,0.0,8.731951589712276,3.8409950854377453,2024-09-20T00:00:00+00:00,36,SYN-WELL-0036,24.478257727087573,83.90413499980994,True
7.0,453.0,301.6,1.32,12.0,0.29,89.0,9.0,125.0,54.0,6.0,42.0,7.0,92.0,0.0,0.0,12.927687614780918,1.456069720491664,7.328363119870692,7.998976795606942,2024-10-26T00:00:00+00:00,12,SYN-WELL-0012,23.92832637268416,86.29397280837509,True
8.02,1885.0,1000.0,7.1,44.0,1.55,199.0,90.0,560.0,122.0,77.0,139.0,22.0,610.0,0.0,0.0,8.831467778368133,0.5208507560300772,3.490753488782716,2.768600410762829,2023-03-11T00:00:00+00:00,38,SYN-WELL-0038,22.514451226617606,84.35512847308661,True
8.1,1291.0,839.15,1.0,8.0,0.32,160.0,83.0,480.0,68.0,91.0,62.0,11.0,348.0,0.0,0.0,4.210903476343054,0.5222920535464008,1.762668245085449,4.205108142912744,2023-07-25T00:00:00+00:00,20,SYN-WELL-0020,22.701046354868353,86.82510799139699,True
7.75,473.0,693.0221042533883,0.0,24.0,0.72,89.0,21.0,250.0,44.0,27.0,21.0,6.0,128.0,0.0,0.09,5.258313485603941,0.0,4.040817737775527,7.096493935996449,2025-06-03T00:00:00+00:00,31,SYN-WELL-0031,23.372354015040244,87.79892025581908,True
7.8,2808.7635102961053,1435.2448216895418,22.20716742746937,22.0,0.54,185.0,109.0,350.0,44.0,66.0,165.0,15.0,384.0,0.0,0.0,0.0,0.520547210265162,3.2017345149053322,0.0,2024-05-27T00:00:00+00:00,6,SYN-WELL-0006,23.55620521438419,86.83929961425514,True
7.91,897.0,960.0440662904994,4.55,30.0,0.74,82.0,56.0,300.0,84.0,23.0,35.0,3.0,268.0,0.0,0.0,0.0,0.0,8.68632855637877,2.3588073504498013,2024-11-05T00:00:00+00:00,12,SYN-WELL-0012,23.92832637268416,86.29397280837509,True
7.87,1086.0,698.1,6.3,2.0,0.72,78.0,19.0,375.0,70.0,38.0,66.0,7.0,470.0,0.0,0.0,0.0,1.280809314233955,5.3814336132957274,6.81661318151648,2025-12-16T00:00:00+00:00,38,SYN-WELL-0038,22.514451226617606,84.35512847308661,True
6.53,882.0,576.5500000000001,0.45,49.0,0.1,75.0,62.0,330.0,80.0,22.0,55.0,1.0,275.0,0.0,0.08,4.298800207131625,2.35948149690772,7.080153847529701,3.7624005933703764,2024-04-14T00:00:00+00:00,40,SYN-WELL-0040,22.483092359496087,85.33275642275633,True
8.11,962.0,625.3000000000001,11.83,43.0,0.67,149.0,69.0,385.0,114.0,19.0,65.0,10.0,195.0,0.0,0.18,2.2480464314399367,0.7887587375657306,4.886944357408946,9.36933524830992,2024-02-22T00:00:00+00:00,0,SYN-WELL-0000,22.64967870866288,86.89889562578523,True
7.48,1013.0,790.6059529136594,2.65,11.0,0.36,153.0,48.0,205.0,20.0,28.0,96.0,45.0,342.0,0.0,0.0,0.0,0.005537530176919436,5.076598521094838,0.0,2025-05-28T00:00:00+00:00,10,SYN-WELL-0010,24.28941036626665,85.0242108126815,True
7.51,705.0,768.6856939860554,9.1,28.0,0.3,57.0,46.0,255.0,78.0,16.0,29.0,5.0,220.0,0.0,0.0,3.7760597257015833,0.0,5.341271359483965,0.0,2023-03-14T00:00:00+00:00,30,SYN-WELL-0030,24.275097391145856,86.76314402497135,True
8.01,1478.0,951.6,2.35,44.0,0.31,174.0,104.0,560.0,178.0,43.0,96.0,11.0,451.0,0.0,0.16,2.0894180532043305,0.0,7.391770773466404,6.578746066490871,2024-05-13T00:00:00+00:00,45,SYN-WELL-0045,24.15598907591611,87.04215426236013,True
7.01,372.0,500.0,0.0,20.0,0.18,36.0,17.0,145.0,30.0,10.0,40.0,11.0,128.0,0.0,0.0,0.0,1.5384032817189952,5.960924560214278,6.9632288597311,2025-07-25T00:00:00+00:00,33,SYN-WELL-0033,22.534405219676962,85.02263763306215,True
7.95,1231.0,1000.0,0.0,31.0,0.5,46.0,97.0,385.0,122.0,23.0,70.0,10.0,494.0,0.0,0.0,1.7789259362795766,0.0,3.496799081742003,2.7269999726726666,2023-09-07T00:00:00+00:00,35,SYN-WELL-0035,22.265167512714747,84.18104181974192,True
8.11,218.0,500.0,0.0,2.0,0.61,18.0,5.0,80.0,14.0,13.0,8.0,10.0,98.0,0.0,0.1,2.0742819957019347,0.1904155828194415,8.320525448555552,5.101577600182897,2023-11-29T00:00:00+00:00,19,SYN-WELL-0019,23.478510862313268,86.2372394559176,True
7.3,518.0,691.0553636441869,0.25,7.0,0.34,85.0,8.0,155.0,20.0,22.0,36.0,2.0,220.0,0.0,0.0,0.30017716045319975,0.9087281822054247,4.872932101824636,6.480827910525626,2024-06-01T00:00:00+00:00,2,SYN-WELL-0002,24.704235321257485,87.29248032758792,True
8.03,1888.2287696935155,839.6375707773819,56.372816083151285,15.0,0.43,114.0,78.0,180.0,32.0,21.0,52.0,2.0,146.0,0.0,0.0,9.560020988655637,1.4876028595532547,4.580063777022033,0.24454717659301428,2023-03-23T00:00:00+00:00,38,SYN-WELL-0038,22.514451226617606,84.35512847308661,True
7.36,1148.0,734.5,1.69,9.0,0.54,170.0,60.0,360.0,82.0,30.0,90.0,12.0,311.0,0.0,0.0,0.0,0.3102891551853134,0.3068904559517378,0.6726064998028032,2023-03-19T00:00:00+00:00,39,SYN-WELL-0039,23.703656712861772,86.41463507527368,True
8.15,544.0,353.6,0.0,1.0,0.28,32.0,32.0,185.0,56.0,12.0,40.0,2.0,201.0,0.0,0.12,0.0,0.16673319123377572,6.541919264090407,4.258904716794547,2023-10-03T00:00:00+00:00,22,SYN-WELL-0022,24.936910756438582,87.8137458134363,True
8.09,2360.176144614647,879.0761454502258,34.24738038749523,11.0,1.2,32.0,33.0,200.0,40.0,28.0,38.0,11.0,207.0,0.0,0.0,4.019714706694551,0.5001347199574786,5.581822751391391,7.11635583957488,2025-09-10T00:00:00+00:00,25,SYN-WELL-0025,22.934843622076986,84.20506999151165,True
7.88,538.0,500.160343288148,5.26,3.0,0.19,46.0,59.0,195.0,56.0,13.0,29.0,7.0,183.0,0.0,0.09,4.5767631363538355,0.010653528352547958,5.579866181883424,0.0,2023-08-31T00:00:00+00:00,11,SYN-WELL-0011,23.598836721500962,87.609457198146,True
7.98,737.0,638.8811793827267,7.93,1.0,0.73,32.0,34.0,245.0,46.0,27.0,32.0,0.0,366.0,0.0,0.0,6.42529081611384,0.04832655769493144,4.674915592000528,2.708209472259923,2025-03-11T00:00:00+00:00,22,SYN-WELL-0022,24.936910756438582,87.8137458134363,True
7.78,352.0,228.15,0.0,3.0,0.0,21.0,20.0,80.0,20.0,13.0,45.0,4.0,153.0,0.0,0.0,0.7661589503254356,0.7383160822737116,4.364607887760991,2.5230534731822454,2024-04-11T00:00:00+00:00,12,SYN-WELL-0012,23.92832637268416,86.29397280837509,True
8.06,606.0,386.75,0.28,1.0,0.26,97.0,19.0,275.0,50.0,35.0,21.0,0.0,220.0,0.0,0.0,0.0,0.5797040624841405,4.734755231705226,5.171836420171057,2025-04-12T00:00:00+00:00,21,SYN-WELL-0021,23.379850253036224,84.94854575180389,True
7.96,1058.0,682.5,2.16,36.0,1.13,121.0,15.0,250.0,42.0,30.0,105.0,18.0,336.0,0.0,0.0,3.9561032038303154,1.9421237145910086,6.233689568029103,3.465206519964663,2023-12-28T00:00:00+00:00,6,SYN-WELL-0006,23.55620521438419,86.83929961425514,True
8.19,477.0,310.05,0.35,2.0,0.47,32.0,10.0,155.0,20.0,30.0,24.0,0.0,226.0,0.0,0.0,1.350531187912023,0.7571941716448006,6.550411991460031,1.3164656647885624,2025-08-15T00:00:00+00:00,30,SYN-WELL-0030,24.275097391145856,86.76314402497135,True
7.87,372.0,500.0,0.0,9.0,0.06,67.0,5.0,140.0,50.0,5.0,24.0,2.0,146.0,0.0,0.0,13.306428427934167,1.2558018836656795,4.984143140925723,8.494263123029622,2024-02-11T00:00:00+00:00,12,SYN-WELL-0012,23.92832637268416,86.29397280837509,True
7.86,512.0,656.8803297217846,0.56,25.0,0.29,43.0,48.0,255.0,62.0,27.0,10.0,1.0,122.0,0.0,0.0,2.054636500448849,0.0,7.108087489770167,1.34297007351672,2025-05-16T00:00:00+00:00,36,SYN-WELL-0036,24.478257727087573,83.90413499980994,True
7.93,1095.0,1000.0,0.0,31.0,0.82,60.0,92.0,375.0,96.0,38.0,62.0,35.0,397.0,0.0,0.0,3.6808890896975326,0.8176101030211899,5.257846474168541,2.331614547914185,2025-06-29T00:00:00+00:00,25,SYN-WELL-0025,22.934843622076986,84.20506999151165,True
7.46,866.0,940.7968576545106,15.28,31.0,0.52,92.0,19.0,255.0,62.0,27.0,68.0,4.0,287.0,0.0,0.0,18.852508837587656,0.0,4.492392447377421,0.0,2024-04-17T00:00:00+00:00,44,SYN-WELL-0044,23.005292312017566,87.17000807648769,True
7.78,1998.6219790855675,1162.2664495236074,42.45108790277985,15.0,0.66,57.0,34.0,275.0,42.0,38.0,33.0,3.0,201.0,0.0,0.14,2.831438639615879,0.7268172843075905,5.757148034833256,0.6454964926164193,2024-12-31T00:00:00+00:00,11,SYN-WELL-0011,23.598836721500962,87.609457198146,True
7.43,1825.9493617471558,1107.679350127722,56.03235993959911,27.0,0.19,82.0,48.0,265.0,64.0,35.0,40.0,11.0,244.0,0.0,0.0,7.336941191194544,0.9319602186803887,2.953104446711052,5.5643043053562,2023-05-10T00:00:00+00:00,13,SYN-WELL-0013,24.62749600095609,87.12584150170936,True
7.88,682.0,443.3,7.53,43.0,0.73,36.0,49.0,220.0,44.0,23.0,38.0,5.0,232.0,0.0,0.0,7.877856600318118,0.4849081908010317,5.818892956342648,4.7824078254194395,2024-06-27T00:00:00+00:00,12,SYN-WELL-0012,23.92832637268416,86.29397280837509,True
8.06,673.0,440.7,0.93,24.0,0.4,60.0,68.0,140.0,22.0,19.0,117.0,4.0,183.0,0.0,0.0,8.388409862309288,2.135128005032355,2.6240722100525313,5.898067960263047,2024-02-13T00:00:00+00:00,31,SYN-WELL-0031,23.372354015040244,87.79892025581908,True
7.82,1409.0,913.25,0.32,23.0,0.82,110.0,95.0,530.0,106.0,66.0,97.0,41.0,531.0,0.0,0.0,5.736923592467514,1.4495858383759168,3.5500914720292247,5.703929143782681,2025-11-11T00:00:00+00:00,5,SYN-WELL-0005,24.682551608576887,87.83664393511091,True
7.61,885.0,735.2455552571018,2.88,25.0,0.25,71.0,58.0,295.0,68.0,18.0,60.0,10.0,256.0,0.0,0.0,5.163044766463058,1.2740717329803677,1.7663554679100764,11.850856145180616,2025-10-19T00:00:00+00:00,34,SYN-WELL-0034,22.02949225596851,85.4834345224325,True
7.54,788.0,681.3074232695435,0.13,28.0,0.26,99.0,94.0,230.0,60.0,22.0,68.0,4.0,177.0,0.0,0.0,4.602005739022697,0.9850003346590095,5.084789485191299,0.50856469021236,2025-05-07T00:00:00+00:00,40,SYN-WELL-0040,22.483092359496087,85.33275642275633,True
7.82,1815.3894312560283,837.1306297513003,45.502298854208526,12.0,0.67,92.0,2.0,50.0,6.0,5.0,21.0,0.0,18.0,0.0,0.0,0.5440365865973606,1.6843525724110309,8.29734066415637,0.0,2025-11-05T00:00:00+00:00,33,SYN-WELL-0033,22.534405219676962,85.02263763306215,True
7.89,499.0,326.95,6.04,6.0,0.74,32.0,8.0,300.0,106.0,17.0,8.0,6.0,299.0,0.0,0.11,5.953112817035611,0.0,5.189262010053417,0.0,2025-12-04T00:00:00+00:00,6,SYN-WELL-0006,23.55620521438419,86.83929961425514,True
7.91,1937.7401471791218,1036.686147953584,52.32481518257668,20.0,0.5,43.0,12.0,230.0,38.0,29.0,11.0,1.0,146.0,0.0,0.12,16.171875024547553,1.4091981825934032,6.558453682979629,0.6853926566736344,2025-04-20T00:00:00+00:00,24,SYN-WELL-0024,22.15405959591173,86.919483261393,True
7.91,1089.0,824.3013095572552,2.51,7.0,0.42,128.0,88.0,360.0,62.0,32.0,86.0,6.0,366.0,0.0,0.11,11.264091453781344,0.0,9.6341650151623,0.0,2024-10-12T00:00:00+00:00,26,SYN-WELL-0026,22.97757815218339,85.47025266733071,True
6.81,2813.2368520612777,1643.5051299762886,20.660884684944097,25.0,0.63,153.0,130.0,365.0,106.0,17.0,73.0,15.0,342.0,0.0,0.0,5.82350813334782,0.054962616653289276,6.127300526616173,3.8746433905794166,2023-08-12T00:00:00+00:00,19,SYN-WELL-0019,23.478510862313268,86.2372394559176,True
7.85,780.0,507.0,3.03,26.0,1.04,36.0,40.0,375.0,72.0,35.0,59.0,3.0,323.0,0.0,0.0,9.13497878863594,0.8429747108431676,4.02261831974156,8.510619622228084,2025-06-11T00:00:00+00:00,23,SYN-WELL-0023,22.768788200528693,87.45301321414823,True
7.6,703.0,695.8830654279161,13.16,13.0,0.43,50.0,55.0,350.0,70.0,38.0,9.0,18.0,195.0,0.0,0.0,0.0,1.3132541158575064,4.270376515075493,9.65863629187966,2023-08-01T00:00:00+00:00,38,SYN-WELL-0038,22.514451226617606,84.35512847308661,True
8.09,2229.838336795833,974.5377729288119,48.274293753904686,19.0,0.17,28.0,11.0,130.0,14.0,22.0,9.0,10.0,73.0,0.0,0.0,2.4369270748016874,0.0,5.401184774801411,5.517234007386417,2023-07-22T00:00:00+00:00,41,SYN-WELL-0041,24.387121312772074,87.17195361166894,True
7.75,1129.0,860.0894599440595,5.21,9.0,0.34,82.0,73.0,365.0,64.0,44.0,116.0,16.0,311.0,0.0,0.0,9.68709906510433,0.09121858562558838,4.260789638530336,12.065088861816061,2025-08-21T00:00:00+00:00,15,SYN-WELL-0015,23.887527902302985,84.3566600562992,True
7.64,986.0,644.15,0.0,8.0,0.5,39.0,101.0,350.0,88.0,26.0,48.0,2.0,378.0,0.0,0.0,12.92300316074915,0.5182724507509173,4.395443400335823,2.0745077737343234,2023-05-06T00:00:00+00:00,16,SYN-WELL-0016,23.907225062608948,85.87881925962363,True
7.66,892.0,723.8040193052159,0.11,41.0,0.12,135.0,97.0,255.0,44.0,28.0,90.0,2.0,183.0,0.0,0.0,0.0,0.3195437967130002,7.173457036667083,0.0,2023-06-05T00:00:00+00:00,10,SYN-WELL-0010,24.28941036626665,85.0242108126815,True
7.85,190.0,500.0,0.63,2.0,0.21,14.0,5.0,80.0,32.0,5.0,2.0,0.0,55.0,0.0,0.12,1.098470143461057,1.0478224428646312,7.247081305389982,7.712712271552678,2024-07-13T00:00:00+00:00,20,SYN-WELL-0020,22.701046354868353,86.82510799139699,True
7.91,482.0,664.878086430645,3.96,12.0,0.68,32.0,16.0,180.0,40.0,17.0,32.0,7.0,256.0,0.0,0.0,17.088254763271216,2.855149331189164,2.435593532312405,0.0,2024-10-01T00:00:00+00:00,27,SYN-WELL-0027,24.266707801544133,83.50368751091061,True
7.78,1016.0,1000.0,0.0,23.0,0.25,153.0,19.0,300.0,100.0,21.0,96.0,3.0,311.0,0.0,0.07,4.577567498613835,0.7435244959681158,3.927294867779605,0.47998790920078305,2023-02-19T00:00:00+00:00,35,SYN-WELL-0035,22.265167512714747,84.18104181974192,True
7.66,285.0,184.6,5.54,1.0,0.64,14.0,6.0,145.0,40.0,7.0,7.0,2.0,165.0,0.0,0.0,14.940171836202271,0.0,4.564792103555893,5.580448929691185,2024-02-19T00:00:00+00:00,13,SYN-WELL-0013,24.62749600095609,87.12584150170936,True
8.06,1255.4263781522748,1063.10472773368,29.117406501677667,1.0,0.42,28.0,25.0,200.0,44.0,16.0,3.0,2.0,146.0,0.0,0.12,5.241143903654755,0.0,6.4783601030974545,3.090474079804877,2023-09-04T00:00:00+00:00,10,SYN-WELL-0010,24.28941036626665,85.0242108126815,True
7.37,2421.7657048467636,1437.8420230170896,35.54709158757928,6.0,0.6,124.0,80.0,315.0,74.0,23.0,50.0,19.0,317.0,0.0,0.0,5.477081693952611,0.22232226049007608,7.457536059310182,2.7361889485139765,2023-11-27T00:00:00+00:00,1,SYN-WELL-0001,21.975767944128517,85.34078474484704,True
8.02,215.0,141.05,2.08,3.0,0.48,14.0,6.0,75.0,14.0,9.0,8.0,1.0,67.0,0.0,0.0,2.167054674040615,0.0,10.263542281692992,0.0,2023-07-18T00:00:00+00:00,4,SYN-WELL-0004,24.418078825192172,83.73792466767758,True
7.82,2433.0646201251157,950.5953108716831,59.79639408647977,3.0,1.22,21.0,23.0,180.0,32.0,16.0,27.0,8.0,226.0,0.0,0.0,9.655330849061372,0.7772848543827962,4.56178806669121,3.456790442266652,2025-01-11T00:00:00+00:00,2,SYN-WELL-0002,24.704235321257485,87.29248032758792,True
7.51,1275.0,1000.0,6.71,23.0,0.39,234.0,88.0,450.0,130.0,30.0,112.0,9.0,348.0,0.0,0.0,12.146665301823997,0.7664151450489585,4.651688314184348,7.514649954951167,2024-06-01T00:00:00+00:00,10,SYN-WELL-0010,24.28941036626665,85.0242108126815,True
7.8,1395.0,906.75,0.0,56.0,0.72,430.0,127.0,475.0,170.0,26.0,111.0,55.0,189.0,0.0,0.05,0.0,0.12578225683253047,6.459426028147886,3.5798716661440757,2025-11-16T00:00:00+00:00,34,SYN-WELL-0034,22.02949225596851,85.4834345224325,True
7.91,1195.0,998.9851983351385,0.0,9.0,0.73,163.0,78.0,540.0,210.0,23.0,42.0,1.0,360.0,0.0,0.0,1.8852966866773793,1.839468509648648,4.172009905881254,0.17909648143575652,2023-01-10T00:00:00+00:00,38,SYN-WELL-0038,22.514451226617606,84.35512847308661,True
7.61,766.0,500.5,0.0,10.0,0.71,149.0,51.0,240.0,38.0,32.0,66.0,10.0,250.0,0.0,0.12,9.490471146245323,0.0,5.1462686493170695,0.0,2025-05-01T00:00:00+00:00,48,SYN-WELL-0048,22.363020657421803,86.47360409348364,True
7.83,1602.6002999268594,1314.2512477946188,24.881529393791155,3.0,0.09,124.0,37.0,250.0,72.0,23.0,60.0,1.0,183.0,0.0,0.0,3.2227081732940324,0.36639825247127805,4.652931404189618,0.2616216681776855,2025-09-23T00:00:00+00:00,27,SYN-WELL-0027,24.266707801544133,83.50368751091061,True
8.13,2779.0,1806.3500000000001,3.35,45.0,0.55,320.0,101.0,1060.0,204.0,130.0,155.0,39.0,616.0,0.0,0.0,1.0396871888007388,0.8974138661228722,0.6810229405724781,5.069335009657434,2024-06-16T00:00:00+00:00,22,SYN-WELL-0022,24.936910756438582,87.8137458134363,True
7.25,962.0,628.5500000000001,1.25,42.0,0.17,85.0,14.0,310.0,56.0,26.0,41.0,2.0,317.0,0.0,0.0,10.05725292321641,1.07443842563888,5.621819814272783,4.874409049438841,2025-02-04T00:00:00+00:00,44,SYN-WELL-0044,23.005292312017566,87.17000807648769,True
7.95,1073.0,698.1,0.0,2.0,0.28,97.0,26.0,255.0,74.0,19.0,110.0,9.0,372.0,0.0,0.0,10.620719228275066,1.3443035650802393,5.0717502732549775,0.2979715976173254,2024-04-27T00:00:00+00:00,7,SYN-WELL-0007,23.940594185835128,86.95519901953784,True
8.06,1373.0,1000.0,7.1,6.0,0.95,78.0,73.0,540.0,112.0,52.0,59.0,9.0,549.0,0.0,0.14,1.3021474559671682,0.7499475352952673,7.68821589046242,0.0,2024-10-13T00:00:00+00:00,31,SYN-WELL-0031,23.372354015040244,87.79892025581908,True
7.83,1384.0,900.25,0.0,53.0,0.27,185.0,40.0,305.0,118.0,24.0,173.0,8.0,403.0,0.0,0.0,5.274199167927674,1.1856388905515978,5.409882733565439,5.18005105468866,2025-09-20T00:00:00+00:00,40,SYN-WELL-0040,22.483092359496087,85.33275642275633,True
7.34,1369.0,1000.0,1.25,20.0,0.33,174.0,84.0,315.0,100.0,16.0,137.0,26.0,397.0,0.0,0.0,0.0,0.0,3.14145453903449,0.0,2024-08-03T00:00:00+00:00,25,SYN-WELL-0025,22.934843622076986,84.20506999151165,True
7.59,967.0,623.35,2.41,8.0,0.17,57.0,44.0,430.0,122.0,32.0,16.0,7.0,366.0,0.0,0.0,0.0,1.0926573722452675,4.935422028636858,6.256249916061134,2024-09-25T00:00:00+00:00,13,SYN-WELL-0013,24.62749600095609,87.12584150170936,True
7.74,1487.0,966.5500000000001,8.18,42.0,0.23,149.0,97.0,375.0,110.0,19.0,146.0,16.0,427.0,0.0,0.0,4.74499139280028,1.0833104051094797,1.6360508823540694,0.4755614314890009,2025-12-16T00:00:00+00:00,31,SYN-WELL-0031,23.372354015040244,87.79892025581908,True
